1250689984,2118617691,985432452,1510715319,670752648,1212929210,2045951422,288425638,1559518908,1934175410,689161627,694763589,1833943572,60733760,1068286651,1439697700,696495766,1794605566,100978332,133069026,1548334746,629627491,1839962995,1169098142,2013816156,812712240,279178228,455807928,295908228,851838138,913398842,1792248916,1048273486,1352399433,1749050103,132822274,175851409,1092350673,521422601,727171752,1542882721,962744830,534315381,326521511,1073593813,829068573,1758905666,932209707,1611180242,633110953,1317685143,1461492771,1651412269,869789617,143952291,621062493,278654696,1963817957,1644382810,2005524055,933750982,1590143494,2140001057,707680770,1020776568,1044396358,1793973750,481544139,459167304,935464377,1263846291,1751628740,1273182965,1521290227,737669952,585589916,95312110,1513441484,95504329,1184747583,1201290221,1494452168,992111333,1810280922,1681636642,1599389718,140836647,178483869,1208447142,1127987610,2001651225,359517099,1595451510,663382193,1940904417,2100222874,970227420,1974118258,1453228590,29197455,1182578470,1277361527,473042403,675715865,1516748309,1713540050,188309806,130122042,132119665,1705846022,525750383,912696859,1868313628,459635227,804233834,1586782461,598032161,329720135,1173527775,1568870497,903559711,1615489881,1420580644,1478663341,1081296799,904329192,156177230,609800772,1727869457,784930725,1762846143,268677499,60212894,66306874,2169113,2071412341,1021409765,316395468,293532613,2115580239,1411079912,10714605,46364204,1650084767,602237227,1088954366,638687118,1135816283,2006632006,354121956,1502190713,640507285,800590483,2031841740,1273121391,1714572236,2004264530,1141862709,1741902713,612419117,1557362820,1725992681,549736232,1494672587,2090483526,257072884,852483965,1802006754,457466114,880305140,565372696,281636693,36187522,1205431183,157790585,892845106,1569125677,1917979524,876426114,2139826080,265642074,1167844594,750652413,1373747501,1430223659,1122338858,1615570663,175854801,940669130,435080524,67147811,2027030703,721976402,1828597143,558217419,1832570878,1608462020,699175264,1707084888,345164343
2118617691,984164011,678350169,1126326866,1936232907,1220554020,604319763,1742642947,1874051155,380276285,145446559,86285006,265436595,1749560280,346777043,389518226,975340268,1323472378,64448928,968144668,788985868,676629164,861337624,22385590,813157329,685825640,1707143938,355074026,647213764,472703354,1431866733,869950413,210894636,531261771,1903355679,1428961710,489494425,1771809194,1584998241,209669639,518019095,2020411363,449287293,560392845,289633965,2128346452,1761594108,1119899769,1481820100,168699193,857230610,284989642,634726336,738940220,1703662122,1707324884,122826387,655964579,313169537,1250407267,1660893729,249245737,1095429183,1401347801,1095893199,1422979793,2022874017,1881658471,1993688248,1065298980,2047507448,1351014721,1885957784,2002262936,450125573,916058152,227341871,300944779,1880235272,832294524,1071715179,587244169,1020737573,478514571,1762956391,1146877091,235224077,1619438063,975083296,196030795,1306135323,1981013493,1458639657,334590974,696259557,268773358,924982180,1195423139,1611983293,1014137819,105472435,2027419284,1273695168,416521120,268675392,1653699536,546515505,779947047,288814647,787603970,1479983013,1969365255,923212954,1628358660,178692088,1073649560,1375991811,616914612,1785875057,2096499755,1187755716,403435954,906575175,1797657453,1906647304,66493955,2039858711,1551366810,1306003379,181352215,2138559619,1179402379,836445133,866097453,726822089,1191779542,1461032648,604216453,209839179,109256855,600361586,1602760677,1330623416,187479326,863531429,1484253715,1057800539,1977764644,155898886,1770093644,1040265194,308067568,1557031729,1662967185,1973865750,1849520128,1120844109,1623521362,657357463,202181437,1761324472,1142632342,1621427315,107462432,796527998,300580634,1132920122,57115501,901536571,1134396193,1760100559,771775358,407075433,1676618202,1496138169,1732478686,1220296185,719095849,934126024,422393589,1156177063,62094067,1395467924,1683393382,1288570668,1830492051,1769854297,1320961595,1039715350,1024785608,70935433,1984994933,2094342637,7657742,495416030,1605212891,2128817009,1223160984,1538434975,562950795
985432452,678350169,1000685038,1076228073,1168986340,9993085,268489836,2048475782,2027897174,166829016,241387064,629223943,401748260,689395338,234963874,1193488021,1699230405,1894648065,2085517580,966375411,1113519594,678209984,1959442174,1164883798,2024234610,1063460760,1922589273,824916368,399417691,1181202172,2038408925,1751145324,2144618848,1328144521,371175229,71059996,155492025,1133349641,226481584,1673400297,1020080832,1929499916,1889440770,1154132579,798328286,395561665,1816670820,1295599595,1859378763,961653368,943669272,1858048473,43299429,256785573,424915381,2032224458,539375066,1983284887,1199477110,105525580,234887459,1591057115,1649058091,846695002,275903738,637725387,632088742,1221087386,318220109,163903878,1037995996,565880764,1668166481,412117283,2093778226,1331503325,936252861,805309595,366555512,1628672945,1394273587,626989678,1113021252,1585247970,237532900,180360452,1707845895,1887833275,903229140,486434418,1679168577,319690785,2081356178,120956004,1438512838,1576507364,280441825,1042745768,878228841,160602899,1910956570,595583434,977379486,1695474885,2071141019,377788508,189881992,1778665793,310490994,1240895703,1095971597,1881549118,1616729375,1718287812,858735640,1755381428,478035863,63810121,609162102,95543286,1077363139,891739114,317858246,1979269338,632218948,718305211,632008233,1547210477,1121088092,517270862,1051061500,2040990740,2074564401,205952613,1865200022,798690153,1797093839,1565030014,1661590598,2007228039,2137962107,2076663749,1577342281,1809817084,1537946468,1945103106,850445057,363068366,1409704011,1830615057,1098471501,216631704,433583666,782685555,1230723407,1019217456,277725188,1145593795,1063255937,1352835808,1893263922,790155162,657577701,1940703779,189834203,1202464504,1954468364,1410776762,2000571437,60045487,2105771236,1060489496,549703170,749417710,105064826,1148183037,1461880480,655524809,441322870,834599489,2015343801,268939867,137506466,1437956682,1566283008,834429796,1607407074,1291878846,1122712853,845982566,520964965,651500044,501774077,308754790,113964117,1347806945,1419086048,1784122149,1619982881,335481964
1510715319,1126326866,1076228073,1587151942,509980576,1349658524,1872327468,37982005,1814412181,1831649603,677620729,82540370,1704820623,1769684026,704270925,228656448,1484975654,1624324055,652648696,1367104666,374420771,1502888054,1742541077,662589518,288063909,1154588871,1686564169,1454271192,558715419,240948380,635453593,904741528,1876580636,1825241978,1183025575,105840906,843964747,428191859,1906442938,935331589,1713112861,1528301003,1167501262,1923241118,614258117,1040172483,1288645590,898764586,2094712766,273117629,971262783,637123709,695158249,51981382,1409701378,117094827,740424534,1475528871,1299088033,1502875352,1810578002,418056276,1626750233,1573463801,1196196010,1920362848,353443381,2027062292,586658451,598430019,1532175348,1056783795,1865364764,1864800754,1801475452,993603415,335386792,1966783606,48331401,1395375073,2013426928,787799583,1507042073,285597790,1417169244,2145813531,209583279,1824599254,415540600,1065930748,1512900019,1515919523,1276587473,403567586,1272237234,1295056585,2049034417,1741521108,727045108,841378916,686729102,1409066945,312106135,1496282747,888425928,2061962635,919242592,977841142,397989577,416097963,1929191682,921124575,1427197470,2051196607,1636932071,1022778419,1058497850,1341152443,156294557,1197866126,1710779569,676327774,1611521692,1668211350,1233013647,16255825,1927679969,1461797178,592563520,506418867,1092052645,741349331,1239738498,1354436132,708645971,604359983,475693448,10759326,1544655509,1502690256,1226570939,1379225784,1426609677,2146926284,1284222713,591775444,88722053,1372874513,914119162,249458815,236558735,707881974,1585226551,1676662629,1278082994,10401328,1945028900,791378432,263269100,872170103,134282666,1604929061,385277622,2039054357,1471528965,1187842351,1828869724,72761338,1342550636,1032572088,547084971,1047738524,1943980581,801087948,2118778834,331553785,1397201744,1612079055,383988637,641238203,2075017419,554805456,547678016,343104705,269860132,384170671,1303606427,1710559516,76353138,698244643,806814730,1831798663,1894973873,672485406,1368407590,1769125525,993948162,1535038967,675397319,96380362
670752648,1936232907,1168986340,509980576,15960715,30323877,2029030721,1849857491,1336303858,911385040,784138603,1705367442,946529209,760683231,332949845,407389795,1769514544,944636331,1726960857,1057251045,42172917,1769194225,1087358294,2031719571,118310208,2143891847,644305993,225757358,862769955,1300248298,1271495175,1580164005,349653309,1485089270,2009646424,936681736,287608275,1878332483,2059056704,524481579,666130942,640730861,1081039921,1620269278,519467824,5192074,1277307576,2085045059,473864885,1424408868,125459329,1875332722,1788930380,711874480,951775245,1913328389,1735522672,212144438,792079159,19552515,1533501531,1803273363,987087536,36055560,1787373512,1351458245,1355714133,1608923586,898520454,1543751756,119781520,2038665708,1033063274,1202479278,391120103,1548925703,688154304,1614572663,1512251747,113118134,866584271,706744581,1899376120,1585844734,1174788969,1543646100,1938717272,1785262476,533314025,96318035,1348642711,75463837,1086253324,2039504189,1138463695,1010341226,1801126972,1044984361,1980379413,1315493226,796961588,1815867637,1186524605,1077596776,1304627348,234277268,842269448,586451102,320754377,1550333189,1225174085,120950009,847376338,678961025,1300451891,826756950,2051380890,1548726449,1008750238,243727412,1560224620,1717935304,1075609561,802202419,195109045,44317683,952412384,1141042732,64015583,1528262524,1895282378,1790653590,1781676897,196758521,1463640193,1198200281,1667703623,821779344,281217386,940511701,701376652,1352266170,1464508099,1130464483,1018627597,1227692702,1375571146,407292299,739052298,311706745,1106443983,252400523,36234123,1736652001,1902752253,1226509931,740258076,384322186,882487731,1260309665,1429348531,1848710363,522435519,939975500,1802534458,1582004142,486756759,650617817,1362804479,102251610,1306536974,1229601546,1267509063,68238537,1689834407,207958450,253427205,2092628725,1931058469,1114899990,816230184,545120085,401990434,1899792485,421818541,1642881855,1754419467,45024896,441489915,237130262,457942205,1283381437,2086775260,1168391368,1658646817,1000149936,829830651,524532599,1475413672,1584107102
1212929210,1220554020,9993085,1349658524,30323877,724953329,1191971467,636800688,1152653418,2024326084,1132375107,2115479233,46817594,1694793803,973082726,795112998,600747364,1915071388,444079481,884228446,1446719929,770126681,518156959,159652603,1975068322,441731863,209127902,1125674217,1791793052,23155537,1290309933,99117695,557075367,689684471,1525611446,1876378253,617215053,346951367,373964047,91276855,1500632265,1912673393,747139067,544976104,510506748,1786423881,2145690949,894179759,1411531183,1810312854,682634073,171703872,724311887,774418371,1700913654,59703970,6375640,1315761069,1756522427,299204080,515825427,66297250,992491283,1129497881,734016151,1033257412,1558403866,1504616770,169182357,1244188120,177897945,253795997,1541107341,352802626,1531079828,1681530183,22987614,2120664502,1796629502,188644441,443524561,1462431790,1861626681,2128963845,1488005111,1118606061,1522289455,1930140643,1136254464,1465907476,1870002613,1448937631,737912587,74759967,1722935075,1434335015,920182110,1765124833,1958443600,1624732983,228020015,641074179,724997402,167343063,1632414909,428838076,778080178,371509261,1390822190,19383471,36716356,33194785,1666615214,1567877986,2003163166,1200877284,352154216,1011011085,1788976417,1762893737,1658451604,1775746870,368362306,850758528,1521669154,876443961,1663367057,1466347374,777351198,96744813,761348073,405346428,162220902,171896519,2108108073,1949934029,737434388,1694283618,496548936,1059167035,340525883,1150780194,539318453,1116870993,1429191120,1836807828,1929806064,1317518248,219080448,522057791,1082180799,2056654672,2123632063,195549863,2113765026,599756792,272711873,2021722521,793157556,755970948,912954666,1459216451,1741641710,1294077377,1405519045,1778853575,2018457530,1494718695,1607253560,53229137,463442896,805354245,514462149,729809382,1422367854,507671410,1236428417,1398974960,1569051055,1832344973,1094121544,345848809,1247266926,255293407,1162047661,852177048,429198012,2114154686,205615140,1508351281,1677222156,863195514,901126062,1888061635,146212369,1028793079,1556622131,1392724723,1858835595,1797821192
2045951422,604319763,268489836,1872327468,2029030721,1191971467,435087369,1857748335,165851311,58614895,276826554,1542192523,1393822681,920665656,1606093616,1510812022,1021220560,452671466,1108296230,1809333051,567105857,211949525,1486348303,132029716,553341997,1349655563,2051786491,1289103555,98902279,523490628,1747731029,2051711830,773884161,583597013,393574775,1098532926,1991187341,1687623012,1918713510,2013994675,659034175,635584121,1081415615,196678512,885221107,1457468172,1182858978,1193489030,747005171,2145022906,656001596,410524048,1940313479,78728584,1726590159,816843554,70273828,1260695007,1305493598,448165629,2061531101,1293467461,1758846056,1789844330,458367513,372598371,768308362,810225668,527090881,507560690,1667108328,1481081195,681441603,1241785202,1150298876,2079005383,1278017557,1289669791,1394292256,1243357472,166796585,858297461,542098384,101363020,2014972679,1337206981,111398351,695155577,1004490501,1724214868,1028259098,730492334,382129414,1470547881,2099947221,1513050361,1024221712,1439054932,1885794646,512622736,689159810,372633310,666398149,239444481,477914578,1322404048,1876566092,698528277,1075913355,1795068423,1686309644,928087684,2013886398,62136126,281369044,1203233640,751369077,1657483036,1922355298,1268644179,261200020,73152785,1953218814,950359660,1626785239,936615994,1098951781,1358377369,1289321628,1784732162,1054783671,1986446272,1551358792,881669520,554197662,1941646922,191899312,302653903,1770932089,692568631,1608124536,1560353721,1766725869,1356905725,37905224,100171414,864089583,319993288,1189178837,896713581,761681284,1514222323,1664183281,617150467,251422716,616007025,566898143,1863522136,760142889,1688782231,223452267,518188723,1556690296,1438664840,740284752,1847347019,1524212539,1132216878,1655422111,487205769,1011334328,448715174,2034034594,1229786667,1808003290,848329946,453910563,596313089,912454436,1526613825,72526411,778958493,169198532,392608047,1023050878,1688044995,322262991,934208325,630246804,2085674284,1374748779,475860823,1689994661,82149858,469116364,1089935813,3663425,328061029,616620973,338041852
288425638,1742642947,2048475782,37982005,1849857491,636800688,1857748335,1879356352,812054824,701973068,2032862900,312966110,1627671376,434396614,956630824,1550576417,162096462,2118068701,951067700,1381012711,1616255820,1591977421,348990191,1164082249,415613962,1199723404,1525084028,590004214,501970074,1717231474,1259940637,535473505,906204160,1951884736,760670303,718067477,844666521,125849534,2127175763,574412584,803171303,340653706,2114387316,1614709111,507228794,710084768,60373619,2035350024,2125061148,1227154034,1923577822,1404163725,1672276770,308981950,613377685,1024622590,740945622,987064823,2059930714,1564381216,960441471,133438308,1377386278,1242306997,1589516078,1497389395,1554245597,1823270287,1821209958,238563347,705909896,36246928,2138376585,376655116,577841408,1275602114,1625073752,881764727,656853455,1853012841,1139349785,1637217651,612426713,1422299687,1941137299,2003260559,1010680382,597222210,1338507051,1883531360,2124605502,2005085345,213402467,562794547,1761454760,669732995,1110751075,872080319,25193033,1157323046,1303322818,384586979,214140066,1886497801,521244138,1887330894,1413270787,1295621654,1878624189,1485259218,1547032485,2006664542,330211368,206917873,425031431,1470707467,1668495242,2102570238,1448653345,1733739166,486709013,957023387,484763236,2085162245,261441492,848308198,1970328108,1575582038,762684003,2055592060,164851039,752993433,856571694,1647014056,549690023,754762806,1423077585,873412559,901055549,53806405,589989772,1862542375,866081668,2000731480,336498875,117940960,1674873977,6484594,137763116,290747293,1148721400,1155664484,1570910621,438937514,670614033,346299431,2047307390,276461468,1625056309,1820419587,2064486433,1985172396,532937651,1970515776,1320408179,794039052,1150092848,830680959,1804711497,1817752272,47629882,795082683,1201514689,1394846940,1143749394,771650285,90941719,631515403,1748663370,143500532,1320917868,1963843514,1437818922,471936710,906870660,1156670202,1329566459,417634180,976400023,203390592,854939063,1146616117,1395839897,1228119609,136803619,752301023,1329604724,1043049539,680323301,1689943470
1559518908,1874051155,2027897174,1814412181,1336303858,1152653418,165851311,812054824,844193018,349256744,467494491,243117411,353638717,2101633442,176063681,1442671767,2046447395,255357712,1415791987,675281745,1481555777,499501719,100642919,547353474,61000941,1063645116,163737977,1611956240,732458668,2001764583,1601320905,962813209,1048497412,1546726433,2120878727,1258043321,391448371,1589529208,1195375827,2098675749,58719900,1175652420,476724850,1614586770,970324431,228819299,553231943,1202520407,1153502778,1122446060,1077436275,2095516527,1586630723,471334372,2061767767,728617890,36160700,204947549,1268603783,2126888070,516585324,77987230,382873091,989912082,895419486,1652164929,1342103646,954395931,2128238362,1065504007,1051223396,456918187,1207465532,1464599885,616561845,305903357,22776869,633539796,1724512690,1979665289,510413173,1108701217,458453462,1757496255,924328308,1653288025,1523666133,577163040,1632442313,1392260837,1221882621,186500822,320925425,1215971404,1582090425,2128216317,792779329,1634296415,719167284,1465643149,1034199300,1746319659,1221765692,87998771,71222664,620518088,888050995,122030838,2002256174,1755864410,705841021,1550104551,627918506,1436422141,1616474897,1555367754,1767017415,772860483,65583774,1389615108,128498796,764940606,1469437265,735977525,1991105033,864722574,135992762,2138977775,2029993107,635829175,1660607675,535964101,2061856159,258869541,945465989,911577161,2034419172,370454691,1686273591,303810220,765237030,1401635295,722390513,2024061550,686419816,1819261717,1706065963,1031986931,1746980154,26722671,361198902,19918846,1568712641,1477035823,1337144353,269258694,276882394,485788167,244377385,1353983737,484525326,896556867,239521378,1366426999,95256735,169876920,1635732039,369048965,490956152,704897736,1668432229,1396562724,1234070539,1909257201,624378078,874347148,42550093,1592859362,49557709,171843316,1306140258,1251489478,391997621,2003270436,274630273,1640688829,1114735107,584820336,1069208835,676207295,634694767,1548631005,126077306,332289854,1966768541,2016163810,1162113917,1503447161,1928804815,516542896
1934175410,380276285,166829016,1831649603,911385040,2024326084,58614895,701973068,349256744,1337016998,541030779,1042082418,505774089,1112119825,933331954,1806939087,852657745,462797205,226708601,831506679,436230458,72534069,47843479,1380519495,504559246,383734589,1091796726,602051553,1202625460,1050911703,1447323777,1962232504,70202969,119801224,1270485418,901780685,2089972307,755697915,1859716878,686586579,1811538194,1680498460,2135797285,2116606907,710458699,1497398850,1497496347,1309994095,707356875,1455279667,1879646238,606411630,449498694,1950671735,1112400547,53543237,284446375,586249046,1511604564,778379328,411650435,1326753262,1461401083,1280101622,2037176868,726281922,971879449,385972865,1989118054,31551269,1864450427,96959830,750563974,1687605669,1167452132,903215645,84220431,78720219,670060796,1154644043,1033721889,1929286278,2042178325,1894829440,1318749112,840912147,1512733810,267014881,1154884324,1216942181,617334310,1503723261,1391576998,1081337550,274936144,484784932,219097377,855695663,79430039,2131660424,525519401,1111523482,1468359688,675805606,1738312887,1782686408,2003331303,909376672,783219603,209184902,2116806453,205726156,2063671897,356960521,1892141086,629847804,1432058584,1714055290,2108836157,1196264721,1361031759,704864568,1378572188,772175873,1561700606,360727166,852866479,1816710071,1412669525,682667200,684118268,1376008415,2146773827,685884019,629124642,2069682054,460926590,1366372719,156516553,1683546351,985064491,603357138,1631278925,945699422,1247619375,411608154,1587535011,1034616477,1336680111,1792571987,1200209995,652525734,894343153,1030648965,770628665,1968138480,1880434941,696183815,1261588647,1377585721,929819929,186621232,1644190794,100552403,1672550281,740798038,206435976,1377787878,1875319526,1969942679,168921214,65685865,1557538737,425289806,211200230,757674621,1221069290,432872766,1672040145,1150092452,920675802,1965733649,480029960,1767581185,1629940852,31592534,481665262,1116124862,2062739001,808469809,189247113,1912226422,104784072,926414479,753726422,798443259,1106649991,1530726522,1420632788,506821337
689161627,145446559,241387064,677620729,784138603,1132375107,276826554,2032862900,467494491,541030779,209747133,1306780598,1514221079,1623650773,1134524130,1242470644,469053347,819448735,12954044,747069190,1447562175,1171627317,111496195,456909919,1111569927,1854074919,2024093256,618095198,1640957747,259132776,1237794761,1462532524,1066849717,1780695566,404178439,2108385440,631124258,1819047031,1560240618,1798508277,1837826415,1159723625,1165218808,944920274,710928669,658953051,1113292528,143930412,495416722,936605537,12611915,296676127,2049784957,61400619,889168585,740599105,2140771524,469504560,1789640142,1091851987,1230040382,912631324,1927158688,247688561,1114861064,894698256,239930881,1881009160,1219472334,1173622337,611346386,797489963,1406691764,361929414,1056726422,287838550,6408509,1314059568,1893464897,452616876,740782391,1880162844,122678476,704352210,246520861,941118634,1560231214,1005449098,891526981,1811062981,2115097563,161619698,29406889,468388631,568467895,925195091,1380048584,917530247,1977542857,1963714060,419022170,1379767015,1071941725,1469278032,325259151,1362605599,1037468010,1687855543,1152157844,601330035,734190596,826711956,723523310,1337023266,351069596,1497361185,789952848,1222806478,1167700,173742430,1481950689,1381965430,989482179,1555893000,1206008421,449726688,768083074,938303133,1940945166,131531331,1055273613,1236361909,1484000358,2077234484,33594706,1508499023,808221119,800884091,379093059,1031398909,2051134271,2019859318,2000774901,290196946,1076872385,1288385607,1585580035,839867270,117319035,1218590357,135242243,157242106,916362547,1803800427,481763371,1184540387,390284836,1663532372,263269611,2023016110,594522525,99164877,1894394024,1020626513,1693540069,1645312334,1490195245,793772473,1303428560,990054220,689140066,2136552404,843713419,1117252438,270091806,1609575018,1528674176,699285233,479020615,2065106461,1011630300,2075699451,820984098,722354809,2143772735,898031507,319999362,1827683578,1595471113,996537966,1118214187,1292172394,537614480,503560596,436876384,1951969394,125465294,980148388,744140524,1579043698
694763589,86285006,629223943,82540370,1705367442,2115479233,1542192523,312966110,243117411,1042082418,1306780598,791807562,1683922357,1274748462,529450291,146173486,1461012334,1946593756,1533708621,1019672000,1803349858,1838483250,1184511757,345646797,1011385810,666306721,1425664426,1172039215,1024337425,795508562,1325312972,1809995314,1345785007,306890594,2019323680,1544451319,1598937924,340152823,680376054,465606059,1484109724,548525788,2102628356,1047460564,119432452,219822738,391777094,1693719283,192904518,1997599249,1584502820,520889253,293974957,575799113,1340671755,1427214584,107660637,191967683,1639658433,1918053310,526304968,1100909726,2103294610,2096115609,253730726,135678695,1593506202,1377031763,1402908429,1132482619,694719209,1120859511,1266217702,1068102562,1683045923,1254824070,1883338541,137051193,226214345,791563072,274529627,1879428790,979134697,1174221823,1358489389,804423719,1516020357,769985894,1113702486,592109096,1436790682,1406970241,847978037,909806391,2086784738,383199998,592714825,6512747,793729838,2131237404,773800183,1162228978,290810854,1207905546,1302880040,463643309,1402155198,1373356042,1040236837,85847685,1691359690,2118093091,2113236985,848095361,1643523683,794359825,121775029,929072787,737626220,1596790654,767141985,823520308,263329277,810799333,1843175584,1435232615,272881474,356411311,1128801471,1299845925,662109245,1876825794,1490805002,242460588,17762889,1259784296,1588617936,1918712798,2018825430,894846080,1549752168,142664315,1877232704,1027854801,1048233053,1466181238,1441216903,2147366323,1413766355,1292424913,261424969,1811125685,1416370174,1344422831,1364095419,2097763522,898899701,1627495168,1512213609,2015131072,190761835,1045743887,244554571,1887874559,1571222087,1962017543,627288089,1870776397,830332472,383739387,1353225536,350545878,1057731004,1990263787,47038486,624477670,1093771251,1382958123,1910049927,376994346,2141499359,272998798,1090128603,1983860205,1038420956,998467207,460455620,146382171,1025848816,67483014,360884595,2108606415,406499189,3694358,704084245,504008281,2045593391,2136841792,1604116361,1233699157
1833943572,265436595,401748260,1704820623,946529209,46817594,1393822681,1627671376,353638717,505774089,1514221079,1683922357,1717924153,1317033851,1030026968,2086683024,2058362738,753394681,1573590034,1297384345,739617749,1003992271,1663425225,1864928888,1135219263,2021115360,2065246684,2103098931,408178013,849453603,572754880,1501561923,480905918,844927581,762849458,22854792,1392102768,2091530336,1054036646,1286179542,1690513852,726367926,1104413106,1926325409,676350770,1685584844,423575206,1103448594,60101635,2044660828,1127541865,245072526,1034349233,996481473,286231067,1210974390,844943017,243677527,1418763573,130062645,786321208,548392997,1637415378,1287388189,1031361481,1879620881,357987231,872996572,554184393,1007172176,694580256,2114316049,1846841682,287410492,1754354140,13249823,2047062812,1884583463,1188578118,1597118066,1597540154,961798090,2042997296,511000832,1869395385,327682354,467212690,1631908092,558696514,1699358715,1325395422,1148425241,672766763,923974001,499858334,1142120855,1236436195,1964508564,894963928,944213536,1327597613,1698062281,549264201,1200413106,1350080572,1160709463,545714491,746938741,1389610980,272981244,1311395225,1107843201,1202583056,1969129154,680006138,1972006765,652879348,1126414546,1565476451,703679127,1412408191,873562786,314300058,1002309325,1829260401,1693638662,1441549286,922867681,1935035805,612233285,924297275,82554248,989619535,244364582,269520453,2046961520,412533889,842584190,1308403907,708685922,1929451510,1867757596,242297112,285715270,387963490,217552221,2093325832,851121256,243967863,675335216,489241507,110021649,399032113,191284801,1679288992,454034827,1383762223,1694438523,1518636352,1803925557,1866643824,1770330457,959386583,777377695,1496167616,1228840977,118223666,958218474,1699608701,780528265,1559472876,1957778805,1965494286,856790529,921711264,1692134242,631265674,28584788,614345835,1611708180,1747796477,590428030,678899818,1259700589,122991778,814275626,1831005782,798334734,712559237,1962969273,663199297,865579013,1471431485,1651961997,989525745,159121053,908371013,1612403064,937031301,1306606160
60733760,1749560280,689395338,1769684026,760683231,1694793803,920665656,434396614,2101633442,1112119825,1623650773,1274748462,1317033851,1135107358,1298996202,1610923245,1263345987,678946349,292011010,1689725231,1417057184,2134638397,1970252800,1355177435,1080092688,2054411819,56129080,1276215794,1091430639,1847169641,654385917,681891990,1545318842,1467372579,245659237,1884123075,117328968,693893863,486347320,313532289,2014748431,762590211,783763229,1166346257,1239037134,1455223322,1512379625,612689119,1438915475,1215460220,2143838249,1591529076,522264616,141280551,1528761197,725404487,2140200120,1455505509,1932969972,1564503313,1595832917,1860793598,1215174061,1208685019,958017147,255139311,1908770965,779439623,889448121,1562356774,1493594277,569452124,192599029,2125962368,1822460447,654466973,1350875168,803906543,116140301,1772353013,542032194,1590923608,1984783966,2023454066,1850815039,1210340488,159627374,1404038291,2086095029,1667738397,1891406602,809307106,908407538,1069327654,865183019,153954833,1694899797,1722561857,208329110,983897823,1693936004,732940002,1870724645,2024042348,1869349590,1574386125,1398930047,543785895,466303751,874294224,1522012966,1336293577,1339365208,160616959,1022471119,4909309,2023493279,1339203642,1505353627,1895160306,95511937,504732674,840828241,1369193371,1818433819,684287171,1808528233,1270755022,1260779349,1668505614,1107050823,1775796958,595577433,1279726125,78417009,1956575839,1867682610,2108225265,154104476,276428914,1958894088,1763325126,937734540,1211800805,145725431,555113025,1617425545,747790579,46856535,860273710,277945201,355696155,217208230,460652451,888385886,1189203330,2039595408,501531274,205608529,1185062419,1913341539,128175025,1430490193,945281784,1914727048,1893699655,740716144,59639083,82199950,1213378927,284710346,2062751661,1185099166,1228924713,2083749865,479670458,1714481781,1776511083,1223467940,1263320794,1214345273,1060737654,1223898487,400505639,1390560413,751354668,1558588728,134924982,391340239,1036697326,2064464078,1366151336,1902616736,1116525704,510571022,1830719063,332834933,2139936403,1444557404,399509423
